Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
0.00,-1.801362E-05,987.10,0,84.74, -,9.140412
0.05,8.365668,986.80,7.952381,84.74, -,9.140412
0.10,19.52255,986.40,18.57143,84.74, -,9.140412
0.15,27.89475,986.10,26.52381,84.74, -,9.140412
0.20,39.05805,985.70,37.14286,84.74, -,9.140412
0.25,58.60478,985.00,55.76191,84.74, -,9.140412
0.30,66.98491,984.70,63.76191,84.74, -,9.140412
0.35,78.16277,984.30,74.42857,84.74, -,9.140412
0.40,83.75307,984.10,79.7619,84.74, -,9.140412
0.45,100.5278,983.50,95.71429,84.74, -,9.140412
0.50,114.5137,983.00,109.0476,84.74, -,9.140412
0.55,128.5053,982.50,122.381,84.74, -,9.140412
0.60,142.5026,982.00,135.7143,84.74, -,9.140412
0.65,164.9101,981.20,157.0476,84.74, -,9.140412
0.70,181.7267,980.60,173.0476,84.74, -,9.140412
0.75,195.746,980.10,186.381,84.74, -,9.140412
0.80,206.9647,979.70,197.0476,84.74, -,9.140412
0.85,232.2231,978.80,221.0952,84.74, -,9.140412
0.90,246.2633,978.30,234.4762,84.74, -,9.140412
0.95,263.1186,977.70,250.5238,84.74, -,9.140412
1.00,274.3612,977.30,261.2381,84.74, -,9.140412
1.05,294.0439,976.60,280,84.74, -,9.140412
1.10,308.1097,976.10,285.4286,84.74, -,9.140412
1.15,322.1814,975.60,288.1905,84.74, -,9.140412
1.20,336.2589,975.10,293.6667,84.74, -,9.140412
1.25,347.5241,974.70,293.7619,84.74, -,9.140412
1.30,355.9758,974.40,283.1905,84.74, -,9.140412
1.35,361.6121,974.20,280.5714,84.74, -,9.140412
1.40,370.0674,973.90,277.9524,84.74, -,9.140412
1.45,386.986,973.30,288.7143,84.74, -,9.140412
1.50,401.0904,972.80,286.1905,84.74, -,9.140412
1.55,418.0228,972.20,289,84.74, -,9.140412
1.60,434.9654,971.60,291.8095,84.74, -,9.140412
1.65,454.7399,970.90,297.2857,84.74, -,9.140412
1.70,471.7008,970.30,292.0952,84.74, -,9.140412
1.75,491.4985,969.60,294.9524,84.74, -,9.140412
1.80,508.4761,969.00,297.8095,84.74, -,9.140412
1.85,525.4623,968.40,303.3333,84.74, -,9.140412
1.90,542.4587,967.80,295.4762,84.74, -,9.140412
1.95,562.2977,967.10,301,84.74, -,9.140412
2.00,579.3109,966.50,301.1429,84.74, -,9.140412
2.05,596.3326,965.90,306.619,84.74, -,9.140412
2.10,613.3646,965.30,304.0952,84.74, -,9.140412
2.15,630.4035,964.70,306.9524,84.74, -,9.140412
2.20,647.4527,964.10,309.8095,84.74, -,9.140412
2.25,664.5087,963.50,312.619,84.74, -,9.140412
2.30,678.7292,963.00,315.4286,84.74, -,9.140412
2.35,695.8011,962.40,323.619,84.74, -,9.140412
2.40,710.0348,961.90,331.8095,84.74, -,9.140412
2.45,729.9724,961.20,342.7619,84.74, -,9.140412
2.50,747.0718,960.60,342.9524,84.74, -,9.140412
2.55,764.1782,960.00,345.8095,84.56, -,9.120965
2.60,778.4407,959.50,343.2381,84.56, -,9.120965
2.65,795.5629,958.90,343.381,84.56, -,9.120965
2.70,806.9837,958.50,335.4286,84.56, -,9.120965
2.75,824.1204,957.90,335.619,84.56, -,9.120965
2.80,838.4083,957.40,330.381,84.56, -,9.120965
2.85,855.5626,956.80,330.5238,84.56, -,9.120965
2.90,869.8638,956.30,327.9524,84.56, -,9.120965
2.95,887.0324,955.70,328.0952,84.56, -,9.120965
3.00,901.3469,955.20,322.8095,84.56, -,9.120965
3.05,915.6674,954.70,320.2381,84.56, -,9.120965
3.10,929.994,954.20,317.7143,84.56, -,9.120965
3.15,947.1949,953.60,317.8571,84.56, -,9.120965
3.20,958.6654,953.20,312.5238,84.56, -,9.120965
3.25,975.881,952.60,312.6667,84.56, -,9.120965
3.30,987.3611,952.20,307.381,84.56, -,9.120965
3.35,1001.718,951.70,307.5238,84.56, -,9.120965
3.40,1016.081,951.20,304.9524,84.56, -,9.120965
3.45,1033.326,950.60,307.8095,84.56, -,9.120965
3.50,1044.826,950.20,299.7619,84.56, -,9.140412
3.55,1059.208,949.70,297.1905,84.56, -,9.140412
3.60,1070.718,949.30,291.8571,84.56, -,9.140412
3.65,1085.11,948.80,292,84.56, -,9.140412
3.70,1099.509,948.30,289.4286,84.56, -,9.140412
3.75,1113.914,947.80,292.2857,84.56, -,9.140412
3.80,1125.441,947.40,286.9524,84.56, -,9.140412
3.85,1139.857,946.90,287.0476,84.56, -,9.140412
3.90,1151.395,946.50,281.7143,84.56, -,9.140412
3.95,1165.822,946.00,281.8571,84.56, -,9.140412
4.00,1177.369,945.60,276.5238,84.56, -,9.140412
4.05,1191.807,945.10,276.6667,84.56, -,9.140412
4.10,1203.361,944.70,274.0476,84.56, -,9.140412
4.15,1214.921,944.30,271.381,84.56, -,9.140412
4.20,1226.482,943.90,266,84.56, -,9.140412
4.25,1240.942,943.40,268.8571,84.56, -,9.140412
4.30,1252.514,943.00,263.4762,84.56, -,9.140412
4.35,1266.985,942.50,266.2857,84.56, -,9.140412
4.40,1278.566,942.10,263.6667,84.56, -,9.140412
4.45,1290.15,941.70,261.0476,84.56, -,9.140412
4.50,1301.739,941.30,255.6667,84.56, -,9.140412
4.55,1313.331,940.90,255.7619,84.56, -,9.15986
4.60,1324.928,940.50,253.0952,84.56, -,9.15986
4.65,1339.43,940.00,255.9524,84.56, -,9.15986
4.70,1348.134,939.70,250.5238,84.56, -,9.15986
4.75,1359.743,939.30,247.8571,84.56, -,9.15986
4.80,1371.355,938.90,245.1905,84.56, -,9.15986
4.85,1382.972,938.50,245.2381,84.56, -,9.15986
4.90,1391.687,938.20,239.8095,84.56, -,9.15986
4.95,1406.217,937.70,242.6667,84.56, -,9.15986
5.00,1414.938,937.40,237.1905,84.56, -,9.15986
5.05,1426.571,937.00,237.2857,84.56, -,9.15986
5.10,1435.297,936.70,231.8571,84.56, -,9.15986
5.15,1446.936,936.30,231.9524,84.56, -,9.15986
5.20,1458.578,935.90,232.0476,84.56, -,9.15986
5.25,1467.314,935.60,229.381,84.56, -,9.15986
5.30,1478.963,935.20,226.7143,84.56, -,9.15986
5.35,1490.618,934.80,226.8095,84.56, -,9.15986
5.40,1499.36,934.50,221.381,84.56, -,9.15986
5.45,1508.105,934.20,218.6667,84.56, -,9.15986
5.50,1519.77,933.80,218.7143,84.56, -,9.140412
5.55,1528.521,933.50,216,84.56, -,9.140412
5.60,1537.273,933.20,213.2857,84.56, -,9.140412
5.65,1548.948,932.80,213.3333,84.56, -,9.140412
5.70,1557.706,932.50,207.8571,84.56, -,9.140412
5.75,1566.466,932.20,207.9048,84.56, -,9.140412
5.80,1575.229,931.90,205.1905,84.56, -,9.140412
5.85,1586.917,931.50,205.2857,84.56, -,9.140412
5.90,1595.685,931.20,202.5714,84.56, -,9.140412
5.95,1604.455,930.90,202.619,84.56, -,9.140412
6.00,1610.303,930.70,194.3333,84.56, -,9.140412
6.05,1622.004,930.30,197.1905,84.56, -,9.140412
6.10,1630.781,930.00,194.4762,84.56, -,9.140412
6.15,1639.56,929.70,194.5238,84.56, -,9.140412
6.20,1648.341,929.40,191.8095,84.56, -,9.140412
6.25,1657.127,929.10,189.0952,84.56, -,9.140412
6.30,1665.913,928.80,189.1429,84.56, -,9.140412
6.35,1674.702,928.50,186.4286,84.56, -,9.140412
6.40,1680.563,928.30,180.9048,84.56, -,9.140412
6.45,1689.355,928.00,180.9524,84.56, -,9.140412
6.50,1698.15,927.70,181,84.56, -,9.140412
6.55,1706.946,927.40,178.2857,84.56, -,9.140412
6.60,1712.813,927.20,175.5238,84.56, -,9.140412
6.65,1721.614,926.90,175.5714,84.56, -,9.140412
6.70,1727.483,926.70,170.0476,84.56, -,9.140412
6.75,1736.287,926.40,170.0952,84.56, -,9.140412
6.80,1745.096,926.10,170.1429,84.56, -,9.140412
6.85,1750.967,925.90,167.381,84.56, -,9.140412
6.90,1759.78,925.60,164.619,84.56, -,9.140412
6.95,1765.654,925.40,161.8571,84.56, -,9.140412
7.00,1771.531,925.20,159.1429,84.56, -,9.140412
7.05,1780.347,924.90,161.9524,84.56, -,9.140412
7.10,1789.167,924.60,159.1905,84.56, -,9.140412
7.15,1795.046,924.40,156.4286,84.56, -,9.140412
7.20,1800.928,924.20,153.6667,84.56, -,9.140412
7.25,1809.752,923.90,153.6667,84.56, -,9.140412
7.30,1815.636,923.70,150.9048,84.56, -,9.140412
7.35,1821.522,923.50,148.1429,84.56, -,9.140412
7.40,1827.408,923.30,145.381,84.56, -,9.140412
7.45,1836.239,923.00,148.2381,84.56, -,9.140412
7.50,1839.183,922.90,142.6667,84.56, -,9.140412
7.55,1848.018,922.60,142.7143,84.56, -,9.140412
7.60,1853.908,922.40,139.9524,84.56, -,9.140412
7.65,1859.8,922.20,140,84.56, -,9.140412
7.70,1865.693,922.00,137.2381,84.56, -,9.140412
7.75,1871.588,921.80,137.2857,84.56, -,9.140412
7.80,1877.483,921.60,134.5238,84.56, -,9.140412
7.85,1883.377,921.40,131.7619,84.56, -,9.140412
7.90,1889.275,921.20,131.8095,84.56, -,9.140412
7.95,1895.173,921.00,129.0476,84.56, -,9.140412
8.00,1898.122,920.90,126.2857,84.56, -,9.140412
8.05,1904.022,920.70,126.2857,84.56, -,9.140412
8.10,1909.923,920.50,123.5238,84.56, -,9.140412
8.15,1915.825,920.30,120.7619,84.56, -,9.140412
8.20,1921.728,920.10,120.7619,84.56, -,9.140412
8.25,1924.679,920.00,117.9524,84.56, -,9.140412
8.30,1930.584,919.80,115.1905,84.56, -,9.140412
8.35,1936.49,919.60,115.1905,84.56, -,9.140412
8.40,1942.394,919.40,115.1905,84.56, -,9.140412
8.45,1945.349,919.30,112.381,84.56, -,9.140412
8.50,1948.302,919.20,106.7619,84.56, -,9.140412
8.55,1954.211,919.00,109.5714,84.56, -,9.140412
8.60,1960.121,918.80,106.7619,84.56, -,9.140412
8.65,1963.075,918.70,103.9524,84.56, -,9.140412
8.70,1966.032,918.60,101.1429,84.56, -,9.140412
8.75,1971.942,918.40,101.1429,84.56, -,9.140412
8.80,1974.899,918.30,98.33334,84.56, -,9.140412
8.85,1980.813,918.10,98.33334,84.56, -,9.140412
8.90,1983.769,918.00,95.52381,84.56, -,9.140412
8.95,1986.725,917.90,92.71429,84.56, -,9.140412
9.00,1992.641,917.70,92.71429,84.56, -,9.140412
9.05,1995.6,917.60,92.71429,84.56, -,9.140412
9.10,1998.558,917.50,89.90476,84.56, -,9.140412
9.15,2001.516,917.40,87.09524,84.56, -,9.140412
9.20,2004.475,917.30,84.28571,84.56, -,9.140412
9.25,2010.394,917.10,84.28571,84.56, -,9.140412
9.30,2013.353,917.00,84.28571,84.56, -,9.140412
9.35,2016.312,916.90,81.47619,84.56, -,9.140412
9.40,2019.273,916.80,78.66666,84.56, -,9.140412
9.45,2022.233,916.70,75.85714,84.56, -,9.140412
9.50,2025.195,916.60,75.85714,84.92, -,9.140412
9.55,2028.155,916.50,75.85714,84.92, -,9.140412
9.60,2031.115,916.40,73.04762,84.92, -,9.140412
9.65,2034.078,916.30,70.2381,84.92, -,9.140412
9.70,2037.039,916.20,70.2381,84.92, -,9.140412
9.75,2040.002,916.10,70.2381,84.92, -,9.140412
9.80,2042.963,916.00,67.42857,84.92, -,9.140412
9.85,2042.963,916.00,64.61905,84.92, -,9.140412
9.90,2045.925,915.90,61.80952,84.92, -,9.140412
9.95,2048.889,915.80,61.80952,84.92, -,9.140412
10.00,2051.851,915.70,61.80952,84.92, -,9.140412
10.05,2051.851,915.70,56.19048,84.92, -,9.140412
10.10,2054.815,915.60,56.19048,84.92, -,9.140412
10.15,2057.778,915.50,56.19048,84.92, -,9.140412
10.20,2060.741,915.40,56.19048,84.92, -,9.140412
10.25,2060.741,915.40,53.38095,84.92, -,9.140412
10.30,2063.706,915.30,50.57143,84.92, -,9.140412
10.35,2063.706,915.30,47.76191,84.92, -,9.140412
10.40,2066.67,915.20,47.76191,84.92, -,9.140412
10.45,2066.67,915.20,44.95238,84.92, -,9.140412
10.50,2066.67,915.20,42.14286,84.92, -,9.140412
10.55,2069.635,915.10,42.14286,84.92, -,9.101517
10.60,2072.599,915.00,42.14286,84.92, -,9.101517
10.65,2072.599,915.00,39.33333,84.92, -,9.101517
10.70,2072.599,915.00,36.52381,84.92, -,9.101517
10.75,2075.564,914.90,36.52381,84.92, -,9.101517
10.80,2075.564,914.90,33.71429,84.92, -,9.101517
10.85,2078.53,914.80,33.71429,84.92, -,9.101517
10.90,2078.53,914.80,33.71429,84.92, -,9.101517
10.95,2078.53,914.80,30.90476,84.92, -,9.101517
11.00,2078.53,914.80,28.09524,84.92, -,9.101517
11.05,2078.53,914.80,25.28572,84.92, -,9.101517
11.10,2078.53,914.80,25.28572,84.92, -,9.101517
11.15,2078.53,914.80,22.47619,84.92, -,9.101517
11.20,2081.495,914.70,22.47619,84.92, -,9.101517
11.25,2081.495,914.70,19.66667,84.92, -,9.101517
11.30,2078.53,914.80,16.85714,84.92, -,9.101517
11.35,1036.2,950.50,-978.6667,84.92, -,9.101517
11.40,2084.462,914.60,19.66667,84.92, -,9.101517
11.45,2084.462,914.60,16.85714,84.92, -,9.101517
11.50,2081.495,914.70,14.04762,84.92, -,9.140412
11.55,2081.495,914.70,14.04762,84.92, -,9.140412
11.60,2081.495,914.70,11.2381,84.92, -,9.140412
11.65,2078.53,914.80,5.619048,84.92, -,9.140412
11.70,2081.495,914.70,8.428572,84.92, -,9.140412
11.75,2117.103,913.50,42.33333,84.92, -,9.140412
11.80,2081.495,914.70,5.619048,84.92, -,9.140412
11.85,2087.427,914.50,11.28571,84.92, -,9.140412
11.90,2093.361,914.30,14.14286,84.92, -,9.140412
11.95,2096.327,914.20,16.95238,84.92, -,9.140412
12.00,2102.262,914.00,22.61905,84.92, -,9.140412
12.05,2093.361,914.30,14.14286,84.92, -,9.140412
12.10,2093.361,914.30,14.14286,84.92, -,9.140412
12.15,2096.327,914.20,16.95238,84.92, -,9.140412
12.20,2099.295,914.10,19.76191,84.92, -,9.140412
12.25,2090.393,914.40,8.476191,84.92, -,9.140412
12.30,2081.495,914.70,0,84.92, -,9.140412
12.35,2084.462,914.60,5.619048,84.92, -,9.140412
12.40,2087.427,914.50,1001.143,84.92, Drogue,9.140412
12.45,2081.495,914.70,-2.857143,84.92, -,9.140412
12.50,2069.635,915.10,-14.14286,84.92, -,9.140412
12.55,2069.635,915.10,-11.33333,84.74, -,9.140412
12.60,2084.462,914.60,2.809524,84.74, -,9.140412
12.65,2099.295,914.10,16.95238,84.74, -,9.140412
12.70,2108.198,913.80,28.23809,84.74, -,9.140412
12.75,2102.262,914.00,19.76191,84.74, -,9.140412
12.80,2105.229,913.90,-11.33333,84.74, -,9.140412
12.85,2099.295,914.10,16.90476,84.74, -,9.140412
12.90,2111.166,913.70,22.52381,84.74, -,9.140412
12.95,2102.262,914.00,8.380953,84.74, -,9.140412
13.00,2084.462,914.60,-11.38095,84.74, -,9.140412
13.05,2075.564,914.90,-25.52381,84.74, -,9.140412
13.10,2072.599,915.00,-19.85714,84.74, -,9.140412
13.15,2075.564,914.90,-17.04762,84.74, -,9.140412
13.20,2072.599,915.00,-22.66667,84.74, -,9.140412
13.25,2069.635,915.10,-28.28572,84.74, -,9.140412
13.30,2057.778,915.50,-31.09524,84.74, -,9.140412
13.35,2048.889,915.80,-31.09524,84.74, -,9.140412
13.40,2045.925,915.90,-36.71429,84.74, -,9.140412
13.45,2045.925,915.90,-39.52381,84.74, -,9.140412
13.50,2048.889,915.80,-31.04762,84.74, -,9.140412
13.55,2045.925,915.90,-22.57143,84.74, -,9.140412
13.60,2042.963,916.00,-25.38095,84.74, -,9.140412
13.65,2045.925,915.90,-36.71429,84.74, -,9.140412
13.70,2034.078,916.30,-62.14286,84.74, -,9.140412
13.75,2028.155,916.50,-76.2381,84.74, -,9.140412
13.80,2025.195,916.60,-73.38095,84.74, -,9.140412
13.85,2034.078,916.30,-67.71429,84.74, -,9.140412
13.90,2051.851,915.70,-45.14286,84.74, -,9.140412
13.95,2054.815,915.60,-53.61905,84.74, -,9.140412
14.00,2031.115,916.40,-67.71429,84.74, -,9.140412
14.05,1995.6,917.60,-84.57143,84.74, -,9.140412
14.10,1992.641,917.70,-78.90476,84.74, -,9.140412
14.15,1998.558,917.50,-70.47619,84.74, -,9.140412
14.20,1992.641,917.70,-78.90476,84.74, -,9.140412
14.25,1992.641,917.70,-76.09524,84.74, -,9.140412
14.30,1998.558,917.50,-67.66666,84.74, -,9.140412
14.35,2013.353,917.00,-42.28571,84.74, -,9.140412
14.40,2010.394,917.10,-36.61905,84.74, -,9.140412
14.45,1995.6,917.60,-47.90476,84.74, -,9.140412
14.50,2007.434,917.20,-36.61905,84.74, -,9.140412
14.55,1983.769,918.00,-61.95238,84.74, -,9.15986
14.60,1989.684,917.80,-53.52381,84.74, -,9.15986
14.65,2004.475,917.30,-36.61905,84.74, -,9.15986
14.70,1995.6,917.60,-47.90476,84.74, -,9.15986
14.75,1986.725,917.90,-45.04762,84.74, -,9.15986
14.80,1983.769,918.00,-42.23809,84.74, -,9.15986
14.85,1977.855,918.20,-45.04762,84.74, -,9.15986
14.90,1974.899,918.30,-56.33333,84.74, -,9.15986
14.95,1977.855,918.20,-70.42857,84.74, -,9.15986
15.00,1968.987,918.50,-81.66666,84.74, -,9.15986
15.05,1951.257,919.10,-76,84.74, -,9.15986
15.10,1948.302,919.20,-45,84.74, -,9.15986
15.15,1951.257,919.10,-39.38095,84.74, -,9.15986
15.20,1954.211,919.00,-42.19048,84.74, -,9.15986
15.25,1960.121,918.80,-30.95238,84.74, -,9.15986
15.30,1966.032,918.60,-25.33333,84.74, -,9.15986
15.35,1957.165,918.90,-39.38095,84.74, -,9.15986
15.40,1939.442,919.50,-70.33334,84.74, -,9.15986
15.45,1930.584,919.80,-75.95238,84.74, -,9.15986
15.50,1942.394,919.40,-50.61905,84.56, -,9.140412
15.55,1963.075,918.70,-42.19048,84.56, -,9.140412
15.60,1968.987,918.50,-14.04762,84.56, -,9.140412
15.65,1971.942,918.40,-16.85714,84.56, -,9.140412
15.70,1963.075,918.70,-39.38095,84.56, -,9.140412
15.75,1954.211,919.00,-39.33333,84.56, -,9.140412
15.80,1936.49,919.60,-47.76191,84.56, -,9.140412
15.85,1936.49,919.60,-44.95238,84.56, -,9.140412
15.90,1942.394,919.40,-33.71429,84.56, -,9.140412
15.95,1945.349,919.30,-28.09524,84.56, -,9.140412
16.00,1942.394,919.40,-33.71429,84.56, -,9.140412
16.05,1936.49,919.60,-30.90476,84.56, -,9.140412
16.10,1924.679,920.00,-25.23809,84.56, -,9.140412
16.15,1906.973,920.60,-39.28571,84.56, -,9.140412
16.20,1901.073,920.80,-47.71429,84.56, -,9.140412
16.25,1904.022,920.70,-47.71429,84.56, -,9.140412
16.30,1901.073,920.80,-56.14286,84.56, -,9.140412
16.35,1898.122,920.90,-64.57143,84.56, -,9.140412
16.40,1892.225,921.10,-61.76191,84.56, -,9.140412
16.45,1886.327,921.30,-50.52381,84.56, -,9.140412
16.50,1886.327,921.30,-42.09524,84.56, -,9.140412
16.55,1883.377,921.40,-56.14286,84.56, -,9.15986
16.60,1883.377,921.40,-75.85714,84.56, -,9.15986
16.65,1880.43,921.50,-84.28571,84.56, -,9.15986
16.70,1883.377,921.40,-84.28571,84.56, -,9.15986
16.75,1883.377,921.40,-75.85714,84.56, -,9.15986
16.80,1874.534,921.70,-75.85714,84.56, -,9.15986
16.85,1868.639,921.90,-64.61905,84.56, -,9.15986
16.90,1868.639,921.90,-64.61905,84.56, -,9.15986
16.95,1871.588,921.80,-67.42857,84.56, -,9.15986
17.00,1871.588,921.80,-70.2381,84.56, -,9.15986
17.05,1871.588,921.80,-67.42857,84.56, -,9.15986
17.10,1868.639,921.90,-64.61905,84.56, -,9.15986
17.15,1871.588,921.80,-50.57143,84.56, -,9.15986
17.20,1871.588,921.80,-33.71429,84.56, -,9.15986
17.25,1862.747,922.10,-36.52381,84.56, -,9.15986
17.30,1859.8,922.20,-42.14286,84.56, -,9.15986
17.35,1856.855,922.30,-42.14286,84.56, -,9.15986
17.40,1862.747,922.10,-33.71429,84.56, -,9.15986
17.45,1859.8,922.20,-30.90476,84.56, -,9.15986
17.50,1856.855,922.30,-28.09524,84.38, -,9.140412
17.55,1850.963,922.50,-33.71429,84.38, -,9.140412
17.60,1853.908,922.40,-28.09524,84.38, -,9.140412
17.65,1848.018,922.60,-33.71429,84.38, -,9.140412
17.70,1848.018,922.60,-30.90476,84.38, -,9.140412
17.75,1836.239,923.00,-44.95238,84.38, -,9.140412
17.80,1842.128,922.80,-39.33333,84.38, -,9.140412
17.85,1833.296,923.10,-39.33333,84.38, -,9.140412
17.90,1824.464,923.40,-42.14286,84.38, -,9.140412
17.95,1827.408,923.30,-39.33333,84.38, -,9.140412
18.00,1812.695,923.80,-56.14286,84.38, -,9.140412
18.05,1806.811,924.00,-61.76191,84.38, -,9.140412
18.10,1797.988,924.30,-70.14286,84.38, -,9.140412
18.15,1797.988,924.30,-67.33334,84.38, -,9.140412
18.20,1806.811,924.00,-61.76191,84.38, -,9.140412
18.25,1806.811,924.00,-61.76191,84.38, -,9.140412
18.30,1800.928,924.20,-58.95238,84.38, -,9.140412
18.35,1789.167,924.60,-67.33334,84.38, -,9.140412
18.40,1786.226,924.70,-67.33334,84.38, -,9.140412
18.45,1789.167,924.60,-70.14286,84.38, -,9.140412
18.50,1795.046,924.40,-61.71429,84.38, -,9.140412
18.55,1792.106,924.50,-61.71429,84.38, -,9.140412
18.60,1786.226,924.70,-61.71429,84.38, -,9.140412
18.65,1780.347,924.90,-70.14286,84.38, -,9.140412
18.70,1774.47,925.10,-70.14286,84.38, -,9.140412
18.75,1774.47,925.10,-70.14286,84.38, -,9.140412
18.80,1774.47,925.10,-58.90476,84.38, -,9.140412
18.85,1780.347,924.90,-58.90476,84.38, -,9.140412
18.90,1780.347,924.90,-50.47619,84.38, -,9.140412
18.95,1774.47,925.10,-47.66667,84.38, -,9.140412
19.00,1765.654,925.40,-58.85714,84.38, -,9.140412
19.05,1759.78,925.60,-50.42857,84.38, -,9.140412
19.10,1762.717,925.50,-42,84.38, -,9.140412
19.15,1759.78,925.60,-36.42857,84.38, -,9.140412
19.20,1759.78,925.60,-36.42857,84.38, -,9.140412
19.25,1753.905,925.80,-50.38095,84.38, -,9.140412
19.30,1750.967,925.90,-53.19048,84.38, -,9.140412
19.35,1750.967,925.90,-47.57143,84.38, -,9.140412
19.40,1748.031,926.00,-39.19048,84.38, -,9.140412
19.45,1748.031,926.00,-36.38095,84.38, -,9.140412
19.50,1745.096,926.10,-42,84.38, -,9.140412
19.55,1742.159,926.20,-50.42857,84.38, -,9.140412
19.60,1733.353,926.50,-56,84.38, -,9.140412
19.65,1733.353,926.50,-50.38095,84.38, -,9.140412
19.70,1739.224,926.30,-39.19048,84.38, -,9.140412
19.75,1739.224,926.30,-33.57143,84.38, -,9.140412
19.80,1739.224,926.30,-33.57143,84.38, -,9.140412
19.85,1724.549,926.80,-47.52381,84.38, -,9.140412
19.90,1724.549,926.80,-53.14286,84.38, -,9.140412
19.95,1715.747,927.10,-61.52381,84.38, -,9.140412
20.00,1704.014,927.50,-67.09524,84.38, -,9.140412
20.05,1704.014,927.50,-58.71429,84.38, -,9.140412
20.10,1701.083,927.60,-55.95238,84.38, -,9.140412
20.15,1692.286,927.90,-67.14286,84.38, -,9.140412
20.20,1689.355,928.00,-67.14286,84.38, -,9.140412
20.25,1686.424,928.10,-69.95238,84.38, -,9.140412
20.30,1683.493,928.20,-67.19048,84.38, -,9.140412
20.35,1683.493,928.20,-64.38095,84.38, -,9.140412
20.40,1683.493,928.20,-64.38095,84.38, -,9.140412
20.45,1686.424,928.10,-58.76191,84.38, -,9.140412
20.50,1689.355,928.00,-55.95238,84.38, -,9.140412
20.55,1692.286,927.90,-50.33333,84.38, -,9.140412
20.60,1695.218,927.80,-44.71429,84.38, -,9.140412
20.65,1692.286,927.90,-39.14286,84.38, -,9.140412
20.70,1683.493,928.20,-47.52381,84.38, -,9.140412
20.75,1668.842,928.70,-67.04762,84.38, -,9.140412
20.80,1660.055,929.00,-75.42857,84.38, -,9.140412
20.85,1654.198,929.20,-81,84.38, -,9.140412
20.90,1654.198,929.20,-67.04762,84.38, -,9.140412
20.95,1654.198,929.20,-67.04762,84.38, -,9.140412
21.00,1651.27,929.30,-61.47619,84.38, -,9.140412
21.05,1648.341,929.40,-53.09524,84.38, -,9.140412
21.10,1648.341,929.40,-53.09524,84.38, -,9.140412
21.15,1648.341,929.40,-50.28571,84.38, -,9.140412
21.20,1648.341,929.40,-41.90476,84.38, -,9.140412
21.25,1645.415,929.50,-41.90476,84.38, -,9.140412
21.30,1645.415,929.50,-39.09524,84.38, -,9.140412
21.35,1645.415,929.50,-36.28571,84.38, -,9.140412
21.40,1645.415,929.50,-36.28571,84.38, -,9.140412
21.45,1648.341,929.40,-33.47619,84.38, -,9.140412
21.50,1648.341,929.40,-36.28571,84.38, -,9.140412
21.55,1648.341,929.40,-39.09524,84.38, -,9.140412
21.60,1648.341,929.40,-41.90476,84.38, -,9.140412
21.65,1645.415,929.50,-47.52381,84.38, -,9.140412
21.70,1645.415,929.50,-44.71429,84.38, -,9.140412
21.75,1642.488,929.60,-39.14286,84.38, -,9.140412
21.80,1642.488,929.60,-25.19048,84.38, -,9.140412
21.85,1645.415,929.50,-14,84.38, -,9.140412
21.90,1642.488,929.60,-11.2381,84.38, -,9.140412
21.95,1639.56,929.70,-14.04762,84.38, -,9.140412
22.00,1639.56,929.70,-14.04762,84.38, -,9.140412
22.05,1639.56,929.70,-11.2381,84.38, -,9.140412
22.10,1642.488,929.60,-5.619048,84.38, -,9.140412
22.15,1642.488,929.60,-5.619048,84.38, -,9.140412
22.20,1639.56,929.70,-8.428572,84.38, -,9.140412
22.25,1639.56,929.70,-8.428572,84.38, -,9.140412
22.30,1636.634,929.80,-8.428572,84.38, -,9.140412
22.35,1630.781,930.00,-14,84.38, -,9.140412
22.40,1630.781,930.00,-14,84.38, -,9.140412
22.45,1627.855,930.10,-16.80952,84.38, -,9.140412
